book,characterName,listFile,analysisFile
Tess_of_the_dUrbervilles,angel clare,Books/Tess_of_the_dUrbervilles/character_1_list_cleaned.txt,Books/Tess_of_the_dUrbervilles/character_1_analysis_cleaned.txt
Tess_of_the_dUrbervilles,mrs. d'urberville,Books/Tess_of_the_dUrbervilles/character_5_list_cleaned.txt,
Tess_of_the_dUrbervilles,tess durbeyfield,Books/Tess_of_the_dUrbervilles/character_0_list_cleaned.txt,Books/Tess_of_the_dUrbervilles/character_0_analysis_cleaned.txt
Tess_of_the_dUrbervilles,"marian, izz huett, and retty priddle",Books/Tess_of_the_dUrbervilles/character_6_list_cleaned.txt,
Tess_of_the_dUrbervilles,reverend cuthbert,Books/Tess_of_the_dUrbervilles/character_10_list_cleaned.txt,
Tess_of_the_dUrbervilles,sorrow,Books/Tess_of_the_dUrbervilles/character_12_list_cleaned.txt,
Tess_of_the_dUrbervilles,mrs. clare,Books/Tess_of_the_dUrbervilles/character_8_list_cleaned.txt,
The_Adventures_of_Huckleberry_Finn,pap,Books/The_Adventures_of_Huckleberry_Finn/character_4_list_cleaned.txt,
The_Adventures_of_Huckleberry_Finn,widow douglas and miss watson,Books/The_Adventures_of_Huckleberry_Finn/character_2_list_cleaned.txt,
The_Adventures_of_Huckleberry_Finn,judge thatcher,Books/The_Adventures_of_Huckleberry_Finn/character_6_list_cleaned.txt,
The_Adventures_of_Huckleberry_Finn,the duke and the dauphin,Books/The_Adventures_of_Huckleberry_Finn/character_5_list_cleaned.txt,
The_Adventures_of_Huckleberry_Finn,the grangerfords,Books/The_Adventures_of_Huckleberry_Finn/character_7_list_cleaned.txt,
The_Adventures_of_Huckleberry_Finn,silas and sally phelps,Books/The_Adventures_of_Huckleberry_Finn/character_9_list_cleaned.txt,
The_Adventures_of_Huckleberry_Finn,jim,Books/The_Adventures_of_Huckleberry_Finn/character_3_list_cleaned.txt,Books/The_Adventures_of_Huckleberry_Finn/character_3_analysis_cleaned.txt
The_Adventures_of_Huckleberry_Finn,the wilks family,Books/The_Adventures_of_Huckleberry_Finn/character_8_list_cleaned.txt,
The_Adventures_of_Huckleberry_Finn,huckleberry finn,Books/The_Adventures_of_Huckleberry_Finn/character_0_list_cleaned.txt,
The_Adventures_of_Huckleberry_Finn,aunt polly,Books/The_Adventures_of_Huckleberry_Finn/character_10_list_cleaned.txt,
The_Adventures_of_Huckleberry_Finn,tom sawyer,Books/The_Adventures_of_Huckleberry_Finn/character_1_list_cleaned.txt,Books/The_Adventures_of_Huckleberry_Finn/character_1_analysis_cleaned.txt
The_Adventures_of_Tom_Sawyer,jim,Books/The_Adventures_of_Tom_Sawyer/character_14_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,joe harper,Books/The_Adventures_of_Tom_Sawyer/character_4_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,mr. jones,Books/The_Adventures_of_Tom_Sawyer/character_12_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,alfred temple,Books/The_Adventures_of_Tom_Sawyer/character_17_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,muff potter,Books/The_Adventures_of_Tom_Sawyer/character_8_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,ben rogers,Books/The_Adventures_of_Tom_Sawyer/character_16_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,the widow douglas,Books/The_Adventures_of_Tom_Sawyer/character_11_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,mr. sprague,Books/The_Adventures_of_Tom_Sawyer/character_10_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,amy lawrence,Books/The_Adventures_of_Tom_Sawyer/character_15_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,becky thatcher,Books/The_Adventures_of_Tom_Sawyer/character_3_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,mr. dobbins,Books/The_Adventures_of_Tom_Sawyer/character_19_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,mr. walters,Books/The_Adventures_of_Tom_Sawyer/character_18_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,sid,Books/The_Adventures_of_Tom_Sawyer/character_5_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,huckleberry finn,Books/The_Adventures_of_Tom_Sawyer/character_2_list_cleaned.txt,Books/The_Adventures_of_Tom_Sawyer/character_2_analysis_cleaned.txt
The_Adventures_of_Tom_Sawyer,judge thatcher,Books/The_Adventures_of_Tom_Sawyer/character_13_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,injun joe,Books/The_Adventures_of_Tom_Sawyer/character_7_list_cleaned.txt,Books/The_Adventures_of_Tom_Sawyer/character_7_analysis_cleaned.txt
The_Adventures_of_Tom_Sawyer,dr. robinson,Books/The_Adventures_of_Tom_Sawyer/character_9_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,mary,Books/The_Adventures_of_Tom_Sawyer/character_6_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,aunt polly,Books/The_Adventures_of_Tom_Sawyer/character_1_list_cleaned.txt,
The_Adventures_of_Tom_Sawyer,tom sawyer,Books/The_Adventures_of_Tom_Sawyer/character_0_list_cleaned.txt,Books/The_Adventures_of_Tom_Sawyer/character_0_analysis_cleaned.txt
The_Aeneid,andromache,Books/The_Aeneid/character_32_list_cleaned.txt,
The_Aeneid,agamemnon,Books/The_Aeneid/character_36_list_cleaned.txt,
The_Aeneid,ulysses,Books/The_Aeneid/character_29_list_cleaned.txt,
The_Aeneid,minerva,Books/The_Aeneid/character_27_list_cleaned.txt,
The_Aeneid,anchises,Books/The_Aeneid/character_4_list_cleaned.txt,
The_Aeneid,pallas,Books/The_Aeneid/character_11_list_cleaned.txt,
The_Aeneid,jupiter,Books/The_Aeneid/character_18_list_cleaned.txt,
The_Aeneid,ascanius,Books/The_Aeneid/character_3_list_cleaned.txt,
The_Aeneid,tiberinus,Books/The_Aeneid/character_25_list_cleaned.txt,
The_Aeneid,aeolus,Books/The_Aeneid/character_21_list_cleaned.txt,
The_Aeneid,mercury,Books/The_Aeneid/character_20_list_cleaned.txt,
The_Aeneid,saturn,Books/The_Aeneid/character_26_list_cleaned.txt,
The_Aeneid,paris,Books/The_Aeneid/character_33_list_cleaned.txt,
The_Aeneid,drances,Books/The_Aeneid/character_12_list_cleaned.txt,
The_Aeneid,apollo,Books/The_Aeneid/character_28_list_cleaned.txt,
The_Aeneid,cupid,Books/The_Aeneid/character_22_list_cleaned.txt,
The_Aeneid,hector,Books/The_Aeneid/character_31_list_cleaned.txt,
The_Aeneid,camilla,Books/The_Aeneid/character_13_list_cleaned.txt,
The_Aeneid,achates,Books/The_Aeneid/character_15_list_cleaned.txt,
The_Aeneid,allecto,Books/The_Aeneid/character_23_list_cleaned.txt,
The_Aeneid,evander,Books/The_Aeneid/character_10_list_cleaned.txt,
The_Aeneid,creusa,Books/The_Aeneid/character_5_list_cleaned.txt,
The_Aeneid,latinus,Books/The_Aeneid/character_7_list_cleaned.txt,
The_Aeneid,aeneas,Books/The_Aeneid/character_0_list_cleaned.txt,Books/The_Aeneid/character_0_analysis_cleaned.txt
The_Aeneid,juno,Books/The_Aeneid/character_16_list_cleaned.txt,
The_Aeneid,turnus,Books/The_Aeneid/character_2_list_cleaned.txt,Books/The_Aeneid/character_2_analysis_cleaned.txt
The_Aeneid,priam,Books/The_Aeneid/character_37_list_cleaned.txt,
The_Aeneid,pyrrhus,Books/The_Aeneid/character_38_list_cleaned.txt,
The_Aeneid,vulcan,Books/The_Aeneid/character_24_list_cleaned.txt,
The_Aeneid,sinon,Books/The_Aeneid/character_6_list_cleaned.txt,
The_Aeneid,helen,Books/The_Aeneid/character_34_list_cleaned.txt,
The_Aeneid,juturna,Books/The_Aeneid/character_14_list_cleaned.txt,
The_Aeneid,achilles,Books/The_Aeneid/character_30_list_cleaned.txt,
The_Aeneid,amata,Books/The_Aeneid/character_9_list_cleaned.txt,
The_Aeneid,dido,Books/The_Aeneid/character_1_list_cleaned.txt,Books/The_Aeneid/character_1_analysis_cleaned.txt
The_Aeneid,neptune,Books/The_Aeneid/character_19_list_cleaned.txt,
The_Aeneid,lavinia,Books/The_Aeneid/character_8_list_cleaned.txt,
The_Aeneid,menelaus,Books/The_Aeneid/character_35_list_cleaned.txt,
The_Aeneid,venus,Books/The_Aeneid/character_17_list_cleaned.txt,
The_Age_of_Innocence,newland archer,Books/The_Age_of_Innocence/character_0_list_cleaned.txt,
The_Age_of_Innocence,mrs. manson mingott,Books/The_Age_of_Innocence/character_3_list_cleaned.txt,
The_Age_of_Innocence,mrs. lemuel struthers,Books/The_Age_of_Innocence/character_11_list_cleaned.txt,
The_Age_of_Innocence,sillerton jackson,Books/The_Age_of_Innocence/character_8_list_cleaned.txt,
The_Age_of_Innocence,julius beaufort,Books/The_Age_of_Innocence/character_5_list_cleaned.txt,
The_Age_of_Innocence,ned winsett,Books/The_Age_of_Innocence/character_10_list_cleaned.txt,
The_Age_of_Innocence,countess ellen olenska,Books/The_Age_of_Innocence/character_1_list_cleaned.txt,
The_Age_of_Innocence,mrs. archer and janey archer,Books/The_Age_of_Innocence/character_6_list_cleaned.txt,
The_Age_of_Innocence,lawrence lefferts,Books/The_Age_of_Innocence/character_7_list_cleaned.txt,
The_Age_of_Innocence,henry and louisa van der luyden,Books/The_Age_of_Innocence/character_4_list_cleaned.txt,
The_Age_of_Innocence,medora manson,Books/The_Age_of_Innocence/character_9_list_cleaned.txt,
The_Age_of_Innocence,may welland,Books/The_Age_of_Innocence/character_2_list_cleaned.txt,
The_Ambassadors,lewis lambert strether,Books/The_Ambassadors/character_0_list_cleaned.txt,Books/The_Ambassadors/character_0_analysis_cleaned.txt
The_Ambassadors,mrs. newsome,Books/The_Ambassadors/character_4_list_cleaned.txt,
The_Ambassadors,waymarsh,Books/The_Ambassadors/character_5_list_cleaned.txt,
The_Ambassadors,jeanne de vionnet,Books/The_Ambassadors/character_7_list_cleaned.txt,
The_Ambassadors,chadwick newsome,Books/The_Ambassadors/character_1_list_cleaned.txt,Books/The_Ambassadors/character_1_analysis_cleaned.txt
The_Ambassadors,john little bilham,Books/The_Ambassadors/character_6_list_cleaned.txt,
The_Ambassadors,miss barrace,Books/The_Ambassadors/character_11_list_cleaned.txt,
The_Ambassadors,jim pocock,Books/The_Ambassadors/character_10_list_cleaned.txt,
The_Ambassadors,madame marie de vionnet,Books/The_Ambassadors/character_3_list_cleaned.txt,Books/The_Ambassadors/character_3_analysis_cleaned.txt
The_Ambassadors,mamie pocock,Books/The_Ambassadors/character_9_list_cleaned.txt,
The_Ambassadors,maria gostrey,Books/The_Ambassadors/character_2_list_cleaned.txt,
The_Ambassadors,gloriani,Books/The_Ambassadors/character_12_list_cleaned.txt,
The_Ambassadors,monsieur de montbron,Books/The_Ambassadors/character_13_list_cleaned.txt,
The_Ambassadors,sarah pocock,Books/The_Ambassadors/character_8_list_cleaned.txt,
The_Autobiography_of_Benjamin_Franklin,mr. denham,Books/The_Autobiography_of_Benjamin_Franklin/character_11_list_cleaned.txt,
The_Autobiography_of_Benjamin_Franklin,john collins,Books/The_Autobiography_of_Benjamin_Franklin/character_4_list_cleaned.txt,
The_Autobiography_of_Benjamin_Franklin,andrew bradford,Books/The_Autobiography_of_Benjamin_Franklin/character_5_list_cleaned.txt,
The_Autobiography_of_Benjamin_Franklin,james ralph,Books/The_Autobiography_of_Benjamin_Franklin/character_10_list_cleaned.txt,
The_Autobiography_of_Benjamin_Franklin,parents,Books/The_Autobiography_of_Benjamin_Franklin/character_2_list_cleaned.txt,
The_Autobiography_of_Benjamin_Franklin,john read,Books/The_Autobiography_of_Benjamin_Franklin/character_7_list_cleaned.txt,
The_Autobiography_of_Benjamin_Franklin,meredith,Books/The_Autobiography_of_Benjamin_Franklin/character_12_list_cleaned.txt,
The_Autobiography_of_Benjamin_Franklin,william franklin,Books/The_Autobiography_of_Benjamin_Franklin/character_1_list_cleaned.txt,
The_Autobiography_of_Benjamin_Franklin,gov. william keith,Books/The_Autobiography_of_Benjamin_Franklin/character_9_list_cleaned.txt,
The_Autobiography_of_Benjamin_Franklin,deborah read,Books/The_Autobiography_of_Benjamin_Franklin/character_8_list_cleaned.txt,
The_Autobiography_of_Benjamin_Franklin,benjamin franklin,Books/The_Autobiography_of_Benjamin_Franklin/character_0_list_cleaned.txt,
The_Autobiography_of_Benjamin_Franklin,samuel keimer,Books/The_Autobiography_of_Benjamin_Franklin/character_6_list_cleaned.txt,
The_Autobiography_of_Benjamin_Franklin,james franklin,Books/The_Autobiography_of_Benjamin_Franklin/character_3_list_cleaned.txt,
The_Awakening,mademoiselle reisz,Books/The_Awakening/character_1_list_cleaned.txt,Books/The_Awakening/character_1_analysis_cleaned.txt
The_Awakening,doctor mandelet,Books/The_Awakening/character_6_list_cleaned.txt,
The_Awakening,adele ratignolle,Books/The_Awakening/character_2_list_cleaned.txt,Books/The_Awakening/character_2_analysis_cleaned.txt
The_Awakening,the two lovers,Books/The_Awakening/character_11_list_cleaned.txt,
The_Awakening,mariequita,Books/The_Awakening/character_15_list_cleaned.txt,
The_Awakening,the lady in black,Books/The_Awakening/character_10_list_cleaned.txt,
The_Awakening,mrs. highcamp,Books/The_Awakening/character_13_list_cleaned.txt,
The_Awakening,victor lebrun,Books/The_Awakening/character_8_list_cleaned.txt,
The_Awakening,the farival twins,Books/The_Awakening/character_12_list_cleaned.txt,
The_Awakening,leonce pontellier,Books/The_Awakening/character_5_list_cleaned.txt,
The_Awakening,"mr. and mrs. merriman, miss mayblunt, & mr. gouvernail",Books/The_Awakening/character_17_list_cleaned.txt,
The_Awakening,etienne & raoul pontellier,Books/The_Awakening/character_18_list_cleaned.txt,
The_Awakening,the colonel,Books/The_Awakening/character_7_list_cleaned.txt,
The_Awakening,edna pontellier,Books/The_Awakening/character_0_list_cleaned.txt,Books/The_Awakening/character_0_analysis_cleaned.txt
The_Awakening,janet and margaret,Books/The_Awakening/character_14_list_cleaned.txt,
The_Awakening,alcee arobin,Books/The_Awakening/character_4_list_cleaned.txt,
The_Awakening,robert lebrun,Books/The_Awakening/character_3_list_cleaned.txt,Books/The_Awakening/character_3_analysis_cleaned.txt
The_Awakening,madame lebrun,Books/The_Awakening/character_9_list_cleaned.txt,
The_Awakening,madame antoine,Books/The_Awakening/character_16_list_cleaned.txt,
The_Bacchae,servant,Books/The_Bacchae/character_4_list_cleaned.txt,
The_Bacchae,first messenger,Books/The_Bacchae/character_5_list_cleaned.txt,
The_Bacchae,tiresias,Books/The_Bacchae/character_8_list_cleaned.txt,
The_Bacchae,cadmus,Books/The_Bacchae/character_3_list_cleaned.txt,
The_Bacchae,chorus,Books/The_Bacchae/character_7_list_cleaned.txt,
The_Bacchae,second messenger,Books/The_Bacchae/character_6_list_cleaned.txt,
The_Bacchae,pentheus,Books/The_Bacchae/character_1_list_cleaned.txt,Books/The_Bacchae/character_1_analysis_cleaned.txt
The_Bacchae,agaue,Books/The_Bacchae/character_2_list_cleaned.txt,
The_Bacchae,dionysus,Books/The_Bacchae/character_0_list_cleaned.txt,Books/The_Bacchae/character_0_analysis_cleaned.txt
The_Big_Sleep,carol lundgren,Books/The_Big_Sleep/character_8_list_cleaned.txt,
The_Big_Sleep,arthur gwynn geiger,Books/The_Big_Sleep/character_2_list_cleaned.txt,
The_Big_Sleep,philip marlowe,Books/The_Big_Sleep/character_0_list_cleaned.txt,Books/The_Big_Sleep/character_0_analysis_cleaned.txt
The_Big_Sleep,bernie ohls,Books/The_Big_Sleep/character_13_list_cleaned.txt,
The_Big_Sleep,carmen sternwood,Books/The_Big_Sleep/character_5_list_cleaned.txt,Books/The_Big_Sleep/character_5_analysis_cleaned.txt
The_Big_Sleep,eddie mars,Books/The_Big_Sleep/character_6_list_cleaned.txt,Books/The_Big_Sleep/character_6_analysis_cleaned.txt
The_Big_Sleep,captain cronjager,Books/The_Big_Sleep/character_14_list_cleaned.txt,
The_Big_Sleep,norris,Books/The_Big_Sleep/character_18_list_cleaned.txt,
The_Big_Sleep,general sternwood,Books/The_Big_Sleep/character_1_list_cleaned.txt,
The_Big_Sleep,owen taylor,Books/The_Big_Sleep/character_7_list_cleaned.txt,
The_Big_Sleep,joseph brody,Books/The_Big_Sleep/character_9_list_cleaned.txt,
The_Big_Sleep,harry jones,Books/The_Big_Sleep/character_11_list_cleaned.txt,
The_Big_Sleep,lash canino,Books/The_Big_Sleep/character_17_list_cleaned.txt,
The_Big_Sleep,taggart wilde,Books/The_Big_Sleep/character_12_list_cleaned.txt,
The_Big_Sleep,vivian sternwood,Books/The_Big_Sleep/character_4_list_cleaned.txt,
The_Big_Sleep,mona grant,Books/The_Big_Sleep/character_16_list_cleaned.txt,
The_Big_Sleep,captain gregory,Books/The_Big_Sleep/character_15_list_cleaned.txt,
The_Big_Sleep,terrance regan,Books/The_Big_Sleep/character_3_list_cleaned.txt,
The_Big_Sleep,agnes lozelle,Books/The_Big_Sleep/character_10_list_cleaned.txt,
The_Call_of_the_Wild,buck,Books/The_Call_of_the_Wild/character_0_list_cleaned.txt,Books/The_Call_of_the_Wild/character_0_analysis_cleaned.txt
The_Call_of_the_Wild,hal,Books/The_Call_of_the_Wild/character_5_list_cleaned.txt,
The_Call_of_the_Wild,curly,Books/The_Call_of_the_Wild/character_10_list_cleaned.txt,
The_Call_of_the_Wild,manuel,Books/The_Call_of_the_Wild/character_12_list_cleaned.txt,
The_Call_of_the_Wild,charles,Books/The_Call_of_the_Wild/character_7_list_cleaned.txt,
The_Call_of_the_Wild,sol-leks,Books/The_Call_of_the_Wild/character_9_list_cleaned.txt,
The_Call_of_the_Wild,dave,Books/The_Call_of_the_Wild/character_8_list_cleaned.txt,
The_Call_of_the_Wild,mercedes,Books/The_Call_of_the_Wild/character_6_list_cleaned.txt,
The_Call_of_the_Wild,spitz,Books/The_Call_of_the_Wild/character_2_list_cleaned.txt,
The_Call_of_the_Wild,francois,Books/The_Call_of_the_Wild/character_3_list_cleaned.txt,
The_Call_of_the_Wild,judge miller,Books/The_Call_of_the_Wild/character_11_list_cleaned.txt,
The_Call_of_the_Wild,john thornton,Books/The_Call_of_the_Wild/character_1_list_cleaned.txt,Books/The_Call_of_the_Wild/character_1_analysis_cleaned.txt
The_Call_of_the_Wild,perrault,Books/The_Call_of_the_Wild/character_4_list_cleaned.txt,
The_Canterbury_Tales,the plowman,Books/The_Canterbury_Tales/character_20_list_cleaned.txt,
The_Canterbury_Tales,the manciple,Books/The_Canterbury_Tales/character_14_list_cleaned.txt,
The_Canterbury_Tales,the yeoman,Books/The_Canterbury_Tales/character_23_list_cleaned.txt,
The_Canterbury_Tales,arthur's queen,Books/The_Canterbury_Tales/character_40_list_cleaned.txt,
The_Canterbury_Tales,the squire,Books/The_Canterbury_Tales/character_11_list_cleaned.txt,
The_Canterbury_Tales,the knight,Books/The_Canterbury_Tales/character_38_list_cleaned.txt,Books/The_Canterbury_Tales/character_38_analysis_cleaned.txt
The_Canterbury_Tales,arcite,Books/The_Canterbury_Tales/character_28_list_cleaned.txt,
The_Canterbury_Tales,alisoun,Books/The_Canterbury_Tales/character_32_list_cleaned.txt,
The_Canterbury_Tales,the man of law,Books/The_Canterbury_Tales/character_13_list_cleaned.txt,
The_Canterbury_Tales,the franklin,Books/The_Canterbury_Tales/character_18_list_cleaned.txt,
The_Canterbury_Tales,pertelote,Books/The_Canterbury_Tales/character_44_list_cleaned.txt,
The_Canterbury_Tales,egeus,Books/The_Canterbury_Tales/character_30_list_cleaned.txt,
The_Canterbury_Tales,the guildsmen,Books/The_Canterbury_Tales/character_21_list_cleaned.txt,
The_Canterbury_Tales,the first three husbands,Books/The_Canterbury_Tales/character_35_list_cleaned.txt,
The_Canterbury_Tales,nicholas,Books/The_Canterbury_Tales/character_31_list_cleaned.txt,
The_Canterbury_Tales,the prioress,Books/The_Canterbury_Tales/character_5_list_cleaned.txt,
The_Canterbury_Tales,the wife of bath,Books/The_Canterbury_Tales/character_2_list_cleaned.txt,Books/The_Canterbury_Tales/character_2_analysis_cleaned.txt
The_Canterbury_Tales,emelye,Books/The_Canterbury_Tales/character_29_list_cleaned.txt,
The_Canterbury_Tales,the reeve,Books/The_Canterbury_Tales/character_19_list_cleaned.txt,
The_Canterbury_Tales,the old man,Books/The_Canterbury_Tales/character_42_list_cleaned.txt,
The_Canterbury_Tales,jankyn,Books/The_Canterbury_Tales/character_37_list_cleaned.txt,
The_Canterbury_Tales,the nun's priest,Books/The_Canterbury_Tales/character_25_list_cleaned.txt,
The_Canterbury_Tales,the clerk,Books/The_Canterbury_Tales/character_12_list_cleaned.txt,
The_Canterbury_Tales,the shipman,Books/The_Canterbury_Tales/character_16_list_cleaned.txt,
The_Canterbury_Tales,theseus,Books/The_Canterbury_Tales/character_26_list_cleaned.txt,
The_Canterbury_Tales,the monk,Books/The_Canterbury_Tales/character_6_list_cleaned.txt,
The_Canterbury_Tales,the fox,Books/The_Canterbury_Tales/character_45_list_cleaned.txt,
The_Canterbury_Tales,the parson,Books/The_Canterbury_Tales/character_10_list_cleaned.txt,
The_Canterbury_Tales,the physician,Books/The_Canterbury_Tales/character_17_list_cleaned.txt,
The_Canterbury_Tales,the old woman,Books/The_Canterbury_Tales/character_39_list_cleaned.txt,
The_Canterbury_Tales,the three rioters,Books/The_Canterbury_Tales/character_41_list_cleaned.txt,
The_Canterbury_Tales,the cook,Books/The_Canterbury_Tales/character_22_list_cleaned.txt,
The_Canterbury_Tales,john,Books/The_Canterbury_Tales/character_34_list_cleaned.txt,
The_Canterbury_Tales,the friar,Books/The_Canterbury_Tales/character_7_list_cleaned.txt,
The_Canterbury_Tales,palamon,Books/The_Canterbury_Tales/character_27_list_cleaned.txt,
The_Canterbury_Tales,the merchant,Books/The_Canterbury_Tales/character_15_list_cleaned.txt,
The_Canterbury_Tales,chanticleer,Books/The_Canterbury_Tales/character_43_list_cleaned.txt,
The_Canterbury_Tales,the pardoner,Books/The_Canterbury_Tales/character_3_list_cleaned.txt,Books/The_Canterbury_Tales/character_3_analysis_cleaned.txt
The_Canterbury_Tales,the summoner,Books/The_Canterbury_Tales/character_8_list_cleaned.txt,
The_Canterbury_Tales,the narrator,Books/The_Canterbury_Tales/character_0_list_cleaned.txt,
The_Canterbury_Tales,the host,Books/The_Canterbury_Tales/character_9_list_cleaned.txt,
The_Canterbury_Tales,the miller,Books/The_Canterbury_Tales/character_4_list_cleaned.txt,
The_Canterbury_Tales,the fourth husband,Books/The_Canterbury_Tales/character_36_list_cleaned.txt,
The_Canterbury_Tales,absolon,Books/The_Canterbury_Tales/character_33_list_cleaned.txt,
The_Canterbury_Tales,the second nun,Books/The_Canterbury_Tales/character_24_list_cleaned.txt,
The_Cherry_Orchard,charlotte,Books/The_Cherry_Orchard/character_7_list_cleaned.txt,
The_Cherry_Orchard,peter trofimov,Books/The_Cherry_Orchard/character_5_list_cleaned.txt,Books/The_Cherry_Orchard/character_5_analysis_cleaned.txt
The_Cherry_Orchard,boris simeonov-pischik,Books/The_Cherry_Orchard/character_6_list_cleaned.txt,
The_Cherry_Orchard,yasha,Books/The_Cherry_Orchard/character_10_list_cleaned.txt,
The_Cherry_Orchard,mrs. lyuba ranevsky,Books/The_Cherry_Orchard/character_0_list_cleaned.txt,
The_Cherry_Orchard,yermolay lopakhin,Books/The_Cherry_Orchard/character_1_list_cleaned.txt,Books/The_Cherry_Orchard/character_1_analysis_cleaned.txt
The_Cherry_Orchard,simon yephikodov,Books/The_Cherry_Orchard/character_9_list_cleaned.txt,
The_Cherry_Orchard,dunyasha,Books/The_Cherry_Orchard/character_11_list_cleaned.txt,
The_Cherry_Orchard,varya,Books/The_Cherry_Orchard/character_3_list_cleaned.txt,
The_Cherry_Orchard,leonid gayev,Books/The_Cherry_Orchard/character_2_list_cleaned.txt,
The_Cherry_Orchard,firs,Books/The_Cherry_Orchard/character_8_list_cleaned.txt,
The_Cherry_Orchard,anya,Books/The_Cherry_Orchard/character_4_list_cleaned.txt,
The_Clouds,just argument,Books/The_Clouds/character_5_list_cleaned.txt,
The_Clouds,unjust argument,Books/The_Clouds/character_4_list_cleaned.txt,
The_Clouds,first creditor,Books/The_Clouds/character_7_list_cleaned.txt,
The_Clouds,chaerephon,Books/The_Clouds/character_10_list_cleaned.txt,
The_Clouds,the chorus of clouds,Books/The_Clouds/character_3_list_cleaned.txt,Books/The_Clouds/character_3_analysis_cleaned.txt
The_Clouds,second creditor,Books/The_Clouds/character_8_list_cleaned.txt,
The_Clouds,students,Books/The_Clouds/character_11_list_cleaned.txt,
The_Clouds,strepsiades,Books/The_Clouds/character_0_list_cleaned.txt,Books/The_Clouds/character_0_analysis_cleaned.txt
The_Clouds,socrates,Books/The_Clouds/character_2_list_cleaned.txt,Books/The_Clouds/character_2_analysis_cleaned.txt
The_Clouds,student,Books/The_Clouds/character_6_list_cleaned.txt,
The_Clouds,pheidippides,Books/The_Clouds/character_1_list_cleaned.txt,
The_Clouds,xanthias,Books/The_Clouds/character_9_list_cleaned.txt,
The_Color_of_Water,ruth mcbride jordan,Books/The_Color_of_Water/character_1_list_cleaned.txt,
The_Color_of_Water,andrew dennis mcbride,Books/The_Color_of_Water/character_2_list_cleaned.txt,Books/The_Color_of_Water/character_2_analysis_cleaned.txt
The_Color_of_Water,fishel shilsky,Books/The_Color_of_Water/character_5_list_cleaned.txt,
The_Color_of_Water,peter,Books/The_Color_of_Water/character_11_list_cleaned.txt,
The_Color_of_Water,sam,Books/The_Color_of_Water/character_7_list_cleaned.txt,
The_Color_of_Water,"aunt mary, aunt laura, aunt betsy",Books/The_Color_of_Water/character_10_list_cleaned.txt,
The_Color_of_Water,helen mcbride,Books/The_Color_of_Water/character_12_list_cleaned.txt,
The_Color_of_Water,hunter jordan,Books/The_Color_of_Water/character_3_list_cleaned.txt,
The_Color_of_Water,chicken man,Books/The_Color_of_Water/character_15_list_cleaned.txt,
The_Color_of_Water,hudis shilsky,Books/The_Color_of_Water/character_4_list_cleaned.txt,
The_Color_of_Water,dee-dee,Books/The_Color_of_Water/character_6_list_cleaned.txt,
The_Color_of_Water,bubeh,Books/The_Color_of_Water/character_9_list_cleaned.txt,
The_Color_of_Water,big richard,Books/The_Color_of_Water/character_14_list_cleaned.txt,
The_Color_of_Water,jack,Books/The_Color_of_Water/character_13_list_cleaned.txt,
The_Color_of_Water,james mcbride,Books/The_Color_of_Water/character_0_list_cleaned.txt,Books/The_Color_of_Water/character_0_analysis_cleaned.txt
The_Color_of_Water,frances,Books/The_Color_of_Water/character_8_list_cleaned.txt,
The_Color_Purple,tashi,Books/The_Color_Purple/character_12_list_cleaned.txt,
The_Color_Purple,shug avery,Books/The_Color_Purple/character_3_list_cleaned.txt,Books/The_Color_Purple/character_3_analysis_cleaned.txt
The_Color_Purple,harpo,Books/The_Color_Purple/character_4_list_cleaned.txt,
The_Color_Purple,corrine,Books/The_Color_Purple/character_9_list_cleaned.txt,
The_Color_Purple,eleanor jane,Books/The_Color_Purple/character_14_list_cleaned.txt,
The_Color_Purple,sofia,Books/The_Color_Purple/character_5_list_cleaned.txt,
The_Color_Purple,samuel,Books/The_Color_Purple/character_8_list_cleaned.txt,
The_Color_Purple,celie,Books/The_Color_Purple/character_0_list_cleaned.txt,Books/The_Color_Purple/character_0_analysis_cleaned.txt
The_Color_Purple,olivia,Books/The_Color_Purple/character_10_list_cleaned.txt,
The_Color_Purple,adam,Books/The_Color_Purple/character_11_list_cleaned.txt,
The_Color_Purple,alphonso,Books/The_Color_Purple/character_7_list_cleaned.txt,
The_Color_Purple,miss millie,Books/The_Color_Purple/character_13_list_cleaned.txt,
The_Color_Purple,squeak,Books/The_Color_Purple/character_6_list_cleaned.txt,
The_Color_Purple,grady,Books/The_Color_Purple/character_15_list_cleaned.txt,
